ANO,REGIAO,UF,MUNICIPIO,AREA,DEPENDENCIA_ADM,LOCALIZACAO,NOTA_LP,NOTA_MT,SEXO,RACA_COR,MES_NASC,ANO_NASC,COMPUTADOR,ESC_MAE,ESC_PAI,USO_TEMPO_TELAS,AFAZERES_DOM,TRABALHO,PERSPECTIVAS
2017,Sudeste,MG,3106200,Capital,Estadual,Urbana,252.822684,252.58942,Masculino,Parda,Outubro,2001,"Sim, um",Completou a Faculdade,Completou a Faculdade,Mais de 3 horas,Não faço trabalhos domésticos,Sim,Somente continuar estudando
2017,Sudeste,SP,3505906,Interior,Estadual,Urbana,306.093999,290.758794,Masculino,Parda,Janeiro,2003,"Sim, um",Não sei,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Menos de 1 hora,Sim,Somente continuar estudando
2017,Nordeste,PB,2512705,Interior,Estadual,Urbana,224.288013,260.999092,Masculino,Parda,Abril,2001,Não tem,Nunca estudou,Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Nordeste,PI,2205458,Interior,Municipal,Rural,209.310166,184.637764,Masculino,Não quero declarar,Agosto,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Sul,PR,4122206,Interior,Estadual,Rural,230.972877,244.187238,Feminino,Branca,Junho,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2307809,Interior,Municipal,Rural,263.74588,240.474367,Feminino,Branca,Junho,2002,Não tem,Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Norte,AP,1600303,Capital,Estadual,Urbana,205.443769,191.350991,Masculino,Não quero declarar,Abril,2002,Não tem,Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Ainda não sei
2017,Nordeste,CE,2304400,Capital,Municipal,Urbana,297.378945,312.710673,Feminino,Parda,Julho,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não completou a 4.ª série/5.º ano do Ensino Fundametal,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,341.587512,294.228534,Feminino,Amarela,Abril,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Somente continuar estudando
2017,Sul,RS,4303509,Interior,Estadual,Urbana,224.858835,209.195567,Masculino,Branca,Outubro,2002,Não tem,Completou a Faculdade,Completou a Faculdade,Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3509502,Interior,Estadual,Urbana,301.619316,318.299794,Feminino,Parda,Julho,2003,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sul,SC,4208203,Interior,Municipal,Urbana,308.230464,250.746315,Feminino,Branca,Julho,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3551108,Interior,Estadual,Urbana,281.405506,269.560399,Feminino,Branca,Agosto,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5205901,Interior,Estadual,Urbana,239.348004,264.027617,Masculino,Parda,Dezembro,2001,"Sim, um",Não sei,Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sul,RS,4303103,Interior,Estadual,Urbana,315.614628,287.330135,Feminino,Branca,Março,2004,"Sim, dois","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,MG,3135050,Interior,Estadual,Rural,250.321721,242.705197,Feminino,Branca,NA,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,"Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Ainda não sei
2017,Nordeste,PI,2207702,Interior,Estadual,Urbana,272.127784,285.91958,Masculino,Parda,Fevereiro,2003,"Sim, um",Não sei,Não sei,"Mais de 2 horas, até 3 horas",Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Nordeste,MA,2107001,Interior,Municipal,Urbana,268.062389,239.542306,Feminino,Parda,Maio,2003,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Norte,AP,1600600,Interior,Estadual,Urbana,192.790201,156.192034,Masculino,Parda,Outubro,2001,"Sim, um",Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Ainda não sei
2017,Centro-Oeste,MT,5103403,Capital,Estadual,Urbana,281.518558,257.173318,Masculino,NA,Dezembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas",Mais de 3 horas,Não,Somente continuar estudando
2017,Norte,AM,1301100,Interior,Municipal,Rural,191.584868,238.110792,Masculino,Não quero declarar,Setembro,2002,Não tem,Não sei,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Sim,Somente continuar estudando
2017,Sul,PR,4125001,Interior,Estadual,Urbana,227.28096,206.218015,Feminino,Não quero declarar,Agosto,2003,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,PI,2202901,Interior,Estadual,Urbana,160.43756,202.130329,Masculino,Preta,Dezembro,2000,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,PR,4121208,Interior,Estadual,Urbana,267.626766,362.926744,Masculino,Branca,Julho,2002,"Sim, um",Não sei,Não sei,"Mais de 2 horas, até 3 horas","Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sul,PR,4119905,Interior,Estadual,Urbana,240.816022,262.274554,Masculino,Parda,Outubro,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3305109,Interior,Estadual,Urbana,211.269727,247.336547,Masculino,Parda,Março,NA,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Sim,Continuar estudando e trabalhar
2017,Nordeste,PE,2611533,Interior,Municipal,Urbana,289.897487,264.322729,Feminino,Parda,Janeiro,2003,Não tem,Não sei,Não sei,"Mais de 2 horas, até 3 horas",Entre 1 e 2 horas,Não,Ainda não sei
2017,Norte,RO,1100189,Interior,Estadual,Urbana,283.044699,271.560562,Feminino,Amarela,Agosto,2002,"Sim, três",Completou a Faculdade,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,PB,2513158,Interior,Municipal,Urbana,171.264177,286.34335599999997,Masculino,Branca,Julho,2003,"Sim, um",Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,RJ,3304904,Interior,Estadual,Urbana,250.664126,269.778211,Masculino,Branca,Outubro,1999,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3146305,Interior,Estadual,Urbana,284.626099,316.372739,Masculino,Branca,Abril,2001,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Não sei,Menos de 1 hora,Entre 1 e 2 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,PE,2607901,Interior,Municipal,Urbana,278.83518,246.96218,Feminino,Parda,Agosto,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou o Ensino Médio, mas não completou a Faculdade","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3548708,Interior,Estadual,Urbana,283.114337,298.593557,Feminino,Branca,Junho,2003,"Sim, três",Completou a Faculdade,Completou a Faculdade,Mais de 3 horas,Menos de 1 hora,Não,Ainda não sei
2017,Nordeste,PE,2612208,Interior,Estadual,Urbana,280.941951,251.925978,Feminino,Parda,Janeiro,2002,Não tem,Não sei,Nunca estudou,Menos de 1 hora,Não faço trabalhos domésticos,Não,Ainda não sei
2017,Nordeste,BA,2927408,Capital,Estadual,Urbana,294.102433,275.123921,Feminino,Parda,Abril,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Centro-Oeste,DF,5300108,Capital,Estadual,Rural,309.893182,310.376666,Feminino,Parda,Abril,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Menos de 1 hora,Não,Ainda não sei
2017,Nordeste,PB,2507507,Capital,Estadual,Urbana,285.130589,240.495103,Feminino,Parda,Março,2003,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Não vejo TV, não navego na internet e não jogo jogos eletrônicos","Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,PI,2202604,Interior,Estadual,Urbana,250.80208,231.745438,Masculino,Parda,Maio,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sudeste,MG,3145000,Interior,Municipal,Urbana,301.743937,306.568106,Feminino,Parda,Setembro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,278.612052,172.922676,Masculino,Preta,Janeiro,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Entre 1 e 2 horas,Não faço trabalhos domésticos,Não,Somente continuar estudando
2017,Nordeste,BA,2923050,Interior,Municipal,Urbana,261.581206,228.603786,Feminino,Branca,Dezembro,2002,Não tem,"Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Nunca estudou,Mais de 3 horas,Mais de 3 horas,Não,Somente continuar estudando
2017,Sul,SC,4216404,Interior,Estadual,Urbana,171.645974,224.798637,Masculino,Não quero declarar,Maio,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não completou a 4.ª série/5.º ano do Ensino Fundametal,Mais de 3 horas,Não faço trabalhos domésticos,Sim,Ainda não sei
2017,Sul,RS,4321709,Interior,Municipal,Urbana,358.089737,310.690277,Masculino,Branca,Junho,2003,"Sim, um",Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sul,SC,4203204,Interior,Municipal,Urbana,234.841973,302.32532,Masculino,Parda,Março,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",NA,Não faço trabalhos domésticos,NA,Continuar estudando e trabalhar
2017,Nordeste,BA,2927408,Capital,Estadual,Urbana,291.977922,195.127133,Feminino,Amarela,Novembro,2003,NA,"Completou o Ensino Médio, mas não completou a Faculdade","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3516408,Interior,Estadual,Urbana,254.471959,258.471417,Feminino,Parda,Setembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,PE,2611606,Capital,Estadual,Urbana,195.819014,152.622694,NA,Não quero declarar,Dezembro,2002,"Sim, um",Completou a Faculdade,Completou a Faculdade,Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2905206,Interior,Estadual,Urbana,239.002404,271.281603,Feminino,Parda,Julho,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio","Mais de 2 horas, até 3 horas",Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,SP,3545803,Interior,Estadual,Urbana,226.797736,220.496157,Feminino,Parda,Agosto,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3550308,Capital,Estadual,Urbana,310.807732,285.705457,Masculino,Branca,Junho,2003,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Sudeste,SP,3516200,Interior,Estadual,Urbana,305.152894,302.536761,Masculino,Parda,Julho,2003,"Sim, dois",Não sei,Não sei,Menos de 1 hora,Não faço trabalhos domésticos,Sim,Continuar estudando e trabalhar
2017,Nordeste,RN,2411403,Interior,Municipal,Rural,153.234103,187.935411,Feminino,Branca,Outubro,1998 ou antes,Não tem,Não sei,Não sei,Menos de 1 hora,Mais de 3 horas,Sim,Ainda não sei
2017,Sudeste,RJ,3304557,Capital,Municipal,Urbana,312.573805,235.833068,Masculino,Preta,Maio,2002,"Sim, dois",Não sei,Não sei,Mais de 3 horas,Menos de 1 hora,Não,Somente continuar estudando
2017,Sudeste,ES,3202306,Interior,Municipal,Urbana,292.583068,299.001627,Masculino,Branca,Setembro,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Entre 1 e 2 horas,"Mais de 2 horas, até 3 horas",Sim,Continuar estudando e trabalhar
2017,Centro-Oeste,MT,5105259,Interior,Estadual,Urbana,232.8482,164.669,Masculino,Parda,Maio,2002,"Sim, um","Completou o Ensino Médio, mas não completou a Faculdade",Completou a Faculdade,Entre 1 e 2 horas,Entre 1 e 2 horas,Não,Ainda não sei
2017,Nordeste,AL,2702306,Interior,Municipal,Rural,310.278946,292.213392,Feminino,Parda,Setembro,2002,"Sim, um","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou o Ensino Médio, mas não completou a Faculdade",Mais de 3 horas,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2305233,Interior,Municipal,Urbana,225.458361,231.005312,Masculino,Parda,Abril,2003,Não tem,Não sei,Não sei,NA,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2919702,Interior,Municipal,Urbana,256.777671,303.413208,Masculino,Parda,Setembro,2002,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Não sei,Mais de 3 horas,Não faço trabalhos domésticos,Não,Continuar estudando e trabalhar
2017,Nordeste,BA,2914653,Interior,Municipal,Urbana,247.660436,172.775847,Masculino,Preta,Janeiro,2001,Não tem,"Completou o Ensino Médio, mas não completou a Faculdade",Nunca estudou,Menos de 1 hora,Mais de 3 horas,Sim,Continuar estudando e trabalhar
2017,Nordeste,MA,2109502,Interior,Municipal,Rural,213.523927,217.67896,Feminino,Parda,Maio,2002,Não tem,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental",Menos de 1 hora,Entre 1 e 2 horas,Não,Continuar estudando e trabalhar
2017,Centro-Oeste,GO,5201108,Interior,Estadual,Urbana,254.610629,321.490911,Feminino,Parda,Fevereiro,2002,"Sim, dois","Completou o Ensino Médio, mas não completou a Faculdade","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Entre 1 e 2 horas,Mais de 3 horas,Sim,Continuar estudando e trabalhar
2017,Sul,PR,4118204,Interior,Municipal,Urbana,283.64406,277.918761,Feminino,Branca,Dezembro,2002,"Sim, um",Não completou a 4.ª série/5.º ano do Ensino Fundamental,Não sei,Mais de 3 horas,Entre 1 e 2 horas,Não,Somente continuar estudando
2017,Sudeste,MG,3101904,Interior,Estadual,Urbana,314.721785,289.946399,Feminino,Branca,Agosto,2002,"Sim, um",Completou a Faculdade,Não sei,Mais de 3 horas,"Mais de 2 horas, até 3 horas",Não,Somente continuar estudando
2017,Sul,SC,4204608,Interior,Estadual,Urbana,278.837384,249.211176,Feminino,Branca,Abril,2002,"Sim, um","Completou a 8.ª série/9.º ano do Ensino Fundamental, mas não completou o Ensino Médio",Não sei,Mais de 3 horas,Menos de 1 hora,Não,Continuar estudando e trabalhar
2017,Nordeste,CE,2313955,Interior,Municipal,Urbana,203.353252,263.906834,Masculino,Não quero declarar,Dezembro,2002,Não tem,Não sei,"Completou a 4.ª série/5.º ano, mas não completou a 8.ª série/9.º ano do Ensino Fundamental","Não vejo TV, não navego na internet e não jogo jogos eletrônicos",Entre 1 e 2 horas,Não,Ainda não sei
